ID	Name	Desc	PriceDesc	Price	Store	IsFreeship	ServiceTag	BookTag	Author	AuthorScore	PublisherScore	PublisherCode	Publisher	BrandScore	Brand	Package	PubDate	PubYear	Paper	Language	PageSize	CommentCount	GoodCount	BadCount	IsPractise	IsFramework	SellLevel	SellScore
10023900000000	现货包邮 机器学习及R应用 陈强 高等教育出版社	全新正版区域包邮	中	59.5	蓝墨水图书专营店	1	1	放心购|免邮|券99-2		20	10	700	高等教育出版社	10			2020-10-31	2020.0				182	139	0	0	0	较不畅销	35.8497
37680115263	新版 机器学习实战：基于Scikit-Learn、Keras和TensorFlow（原书第2版）	全新正版，80%地区JD快递配送。	较高	96.8	静默时光图书专营店	0	1	放心购|门店有售|到店自取|券99-5	奥雷利安·杰龙	20	50	2	机械工业出版社	10		平装		1900.0	胶版纸	中文译文		127	22	0	1	1	较不畅销	16.5376
37752435656	深入浅出图神经网络:GNN原理解析 图神经网络 书籍 卷积神经网络与视觉计算 机器学习深度学习 	全新书籍，正版现货	中	62.0	书香神州图书专营店	0	1	放心购|券每满300减30|满98-3		20	50	2	机械工业出版社	10				1900.0				71	10	0	0	0	较不畅销	5.184
12134647	大数据分析师权威教程 机器学习、大数据分析和可视化(异步图书出品)	全面介绍大数据分析师bi备的技术与技能 权V且详尽的大数据分析师培训教程 成长为国际化大数据分析师的bi备之作！	较高	66.2	人民邮电出版社	0	2	自营|放心购	Wrox国际IT认证项目组	20	50	0	人民邮电出版社	50	异步图书	平装	2017-07-01	2017.0	胶版纸	中文	317.0	585	416	2	0	0	较不畅销	122.00520000000002
12128617	Scala机器学习	全面、系统讲解使用Scala在Spark平台上实现机器学习算法的实用技术、方法和佳实践。	中	45.8	机械工业出版社	0	2	自营|放心购	亚历克斯·科兹洛夫	20	50	2	机械工业出版社	50	机工出版	平装	2017-07-01	2017.0	胶版纸		203.0	653	544	2	0	0	较不畅销	153.77719999999997
30904478619	Keras深度学习实战+GAN 实战生成对抗网络 2本 人工智能机器学习算法书籍	区域包邮深度学习对抗网络模型框架架构开发设计原理书籍Keras深度学习实践应用	较高	83.0	春雨图书专营店	1	0	券99-2	昆塔勒.甘古力	20	50	3	电子工业出版社	10				1900.0				31	27	0	1	1	较不畅销	1.0784
32914578689	 包邮Python机器学习 5个数据科学家案例解析+ 机器学习 周志华西瓜书机器学习入门书 2本 	区域包邮人工智能书籍深度学习框架python实战方法基础教程书籍	高	101.0	书海寻梦图书专营店	1	0	免邮|券158-3|2件9.9折	达西·哈龙	20	40	1	清华大学出版社	10				1900.0				104	33	0	1	0	较不畅销	11.2665
10023900000000	现货包邮 机器学习及R应用 陈强 大数据时代的统计与人工智能系列教材 高等教育出版社	区域包邮全新正版	中	59.5	华文乐章图书专营店	1	0	免邮|券158-3		20	10	700	高等教育出版社	10				1900.0				304	30	0	0	0	较不畅销	93.635
10193947982	包邮 机器学习 周志华 机器学习入门教材书籍 机器学习基础知识 机器学习方法 	区域包邮全新正版	中	64.8	兰兴达图书专营店	1	0	免邮|券268-5	周志华	89	40	1	清华大学出版社	10		平装	2016-01-01	2016.0				77	70	2	0	0	较不畅销	2.132
29663303822	【包邮】强化学习 强化学习算法书籍 人工智能机器学习入门教程书籍	区域包邮强化学习与心理和神经科学 游戏 机器人领域的关系和应用 强化学习中的迁移书籍	较高	88.8	蓝墨水图书专营店	1	0	免邮|券99-2	马可·威宁	20	50	2	机械工业出版社	10				1900.0				49	46	0	0	0	较不畅销	2.68
31049952451	包邮 Python深度学习 Keras之父 深度学习技术书籍	区域包邮 神经网络建模强化学习图像识别自然语言处理时间序列预测机器学习人工智能教程书籍	较高	85.8	蓝墨水图书专营店	1	0	免邮|券99-2	弗朗索瓦•肖莱	20	50	0	人民邮电出版社	10				1900.0				37	26	0	0	1	较不畅销	1.5048000000000001
39647256002	包邮 机器学习与应用 雷明 机器学习入门教程书籍	区域包邮 深度学习教程 强化学习算法 循环卷积神经网络自然语言处理技术 人工智能技术书籍	高	103.6	旷氏文豪图书专营店	1	0	免邮|券99-2	雷明	55	40	1	清华大学出版社	10		平装	2018-12-31	2018.0			600.0	124	113	0	0	0	较不畅销	16.9125
30910360343	包邮 百面机器学习 算法工程师带你去面试 诸葛越 葫芦娃 机器学习面试宝典书籍 人民邮电出版社 	区域包邮  全新正版	较高	66.8	兰兴达图书专营店	1	0	免邮|券268-5		20	50	0	人民邮电出版社	10				1900.0				125	114	0	0	0	较不畅销	17.1864
12794852	机器学习从入门到入职：用sklearn与keras搭建人工智能模型(博文视点出品)	求职季，人手一本，掌握回归、分类、聚类、降维、卷积神经网络、生成性对抗网络、循环神经网络的实现原理！	较高	78.0	电子工业出版社	0	2	自营|放心购	张威	20	50	3	电子工业出版社	40	博文视点	平装	2020-01-01	2020.0	胶版纸		472.0	213	25	0	0	1	较不畅销	46.117
12950370	强化学习入门：从原理到实践	强化学习入门：从原理到实践	中	61.3	机械工业出版社	0	2	自营|放心购	叶强	20	50	2	机械工业出版社	50	机工出版	平装	2020-09-01	2020.0	胶版纸		192.0	38	3	0	1	0	较不畅销	1.4937
12530992	Oxford Bookworms Library: Level 5: I, Robot - Short Stories 5级：我，机器人(英文原版)	牛津大学出版社经典英语分级读物，热销全球二十余年，提供从小学高年级至大学的全套英语阅读解决方案	中	42.9	外语教学与研究出版社	0	2	自营|放心购	Isaac Asimov	20	10	700	牛津大学出版社	10	外研社	平装	2007-12-01	2007.0	胶版纸		112.0	39	6	0	0	0	较不畅销	1.584
12237572	机器智能：人工情感	面向人工心理和情感机器人等前沿领域，介绍情感机器人表情控制，机械结构设计的理论、技术及其应用。	较高	65.2	机械工业出版社	0	2	自营|放心购	王志良	20	50	2	机械工业出版社	50	机工出版	平装	2017-09-01	2017.0	胶版纸		223.0	583	299	1	0	0	较不畅销	178.67479999999998
30941403032	美团机器学习实践	美团机器学习实践	中	57.7	华文兄弟图书专营店	0	0		美团算法团队	20	50	0	人民邮电出版社	10		平装	2018-08-01	2018.0				32	32	0	1	0	较不畅销	1.1616
12886424	Python大数据分析与机器学习商业案例实战	零基础学量化策略与机器学习详解多个行业中的大数据分析技术揭秘机器学习在商业中的应用详解金融数据风控股票量化交易商品智能推荐等大数据分析技术送代码扩展视频和PPT	较高	77.5	机械工业出版社	0	2	自营|放心购	王宇韬	20	50	2	机械工业出版社	50	机工出版	平装	2020-06-01	2020.0	胶版纸		392.0	435	50	0	1	0	较不畅销	191.84
12232996	Microsoft Azure机器学习和预测分析(异步图书出品)	"了解新的微软Azure Machine Learning服务
掌握高效构建和部署预测模型的实用技能"	中	49.4	人民邮电出版社	0	2	自营|放心购	]Roger	20	50	0	人民邮电出版社	10	人民邮电出版社	平装	2017-08-01	2017.0		中文	190.0	237	168	0	0	0	较不畅销	60.404399999999995
69957954609	联邦学习 Federated Learning 杨强 刘洋 面向数据安全和隐私保护机器学习学术	联邦学习 Federated Learning 杨强 刘洋 面向数据安全和隐私保护机器学习学术	中	63.5	芝麻开门图书专营店	0	1	放心购|门店有售|到店自取|券99-5	杨强	20	50	3	电子工业出版社	10			2020-03-31	2020.0				38	5	0	0	0	较不畅销	1.5015
12590544	利用机器学习开发算法交易系统(图灵出品)	利用机器学习开发算法交易系统(图灵出品)	中	41.0	人民邮电出版社	0	2	自营|放心购	安明浩	20	50	0	人民邮电出版社	50	iTuring	平装	2019-05-01	2019.0	胶版纸	中文	171.0	404	53	0	0	0	较不畅销	165.7665
12848826	MATLAB机器学习(异步图书出品)	理论基础辅以实际案例,真正把MATLAB内在优势和和机器学习紧密结合,帮你从入门到实战解决具体实际问题	中	57.8	人民邮电出版社	0	2	自营|放心购	朱塞佩·恰布罗	60	50	0	人民邮电出版社	50	异步图书	平装	2020-05-01	2020.0	胶版纸	中文	232.0	254	44	0	0	0	较不畅销	65.892
12464230	Azure 机器学习(异步图书出品)	来自微软的Azure机器学习专业指南  介绍如何通过实现完全托管的数据科学云服务走出预测分析解决方案的关键一步	中	46.1	人民邮电出版社	0	1	自营	Jeff	20	50	0	人民邮电出版社	10	人民邮电出版社	平装	2018-11-01	2018.0		中文	174.0	78	22	0	0	0	较不畅销	6.3358
12810094	机器人学、机器视觉与控制：MATLAB算法基础（人工智能与智能系统）	可以作为学习机器人技术和视觉控制的高年级本科生和研究生的教辅书籍，也可作为课程仿真实验的指导书。	高	116.1	电子工业出版社	0	2	自营|放心购	科克	20	50	3	电子工业出版社	10	电子工业出版社	平装	2016-05-01	2016.0	胶版纸	中文		193	19	0	0	0	较不畅销	37.8106
12444890	Spark机器学习进阶实战	科大讯飞大数据专家撰写，从基础到应用，面面俱到	中	45.8	机械工业出版社	0	2	自营|放心购	马海平 于俊 吕昕 向海	20	50	2	机械工业出版社	50	机工出版	平装	2018-09-01	2018.0	胶版纸		210.0	321	178	1	1	0	较不畅销	54.385799999999996
12122953	数据聚类	聚类是机器学习、数据挖掘、模式识别等领域的重要组成内容，本书从技术角度对聚类问题的研究进行梳理和讨论，对涉及聚类的各个方面进行简略综述，详细介绍各类聚类算法。	高	150.4	科学出版社	0	2	自营|放心购	张宪超	20	20	6	科学出版社	10	科学出版社（SCIENCE PRESS）	精装	2017-05-01	2017.0	胶版纸	中文	388.0	526	246	1	0	0	较不畅销	144.8196
15342902153	【图灵奖得主作品】深度学习deep learning花书中文版AI教材书籍	经网络框架算法方法系统编程机器学习人工智能教程	高	109.1	木垛图书旗舰店	1	0	免邮|券399-20		20	50	0	人民邮电出版社	10	木垛			1900.0				43	24	0	0	0	较不畅销	1.9976
12750445	计算机视觉：原理、算法、应用及学习（原书第5版）	经典书籍再度更新，新增机器学习和深度学习相关章节，涵盖人脸检测和识别、车载视觉系统等应用实例	高	132.2	机械工业出版社	0	2	自营|放心购	E.R.戴维斯（E.	20	50	2	机械工业出版社	50	机工出版	平装	2020-10-01	2020.0	胶版纸		520.0	91	9	0	0	0	较不畅销	8.4548
27856878425	精通数据科学 从线性回归到深度学习 基于Python建模 人工智能机器学习算法教程	精通数据科学 从线性回归到深度学习 基于Python建模 人工智能机器学习算法教程	较高	74.0	人民邮电出版社官方旗舰店	1	1	放心购|免邮	唐亘	20	50	0	人民邮电出版社	10	人民邮电出版社	平装	2018-06-01	2018.0				33	11	0	0	0	较不畅销	1.1594000000000002
12710462	金融科技：人工智能与机器学习卷	金融科技：人工智能与机器学习卷	中	45.0	机械工业出版社	0	2	自营|放心购	刘斌	20	50	2	机械工业出版社	50	机工出版	平装	2019-09-01	2019.0	胶版纸	中文	221.0	132	16	0	0	0	较不畅销	17.768800000000002
12431112	机器学习与大数据技术	结合机器学习、大数据、深度学习、图形图像处理、人工智能、Python，结合实际应用	中	38.8	人民邮电出版社	0	2	自营|放心购	牟少敏	20	50	0	人民邮电出版社	10	人民邮电出版社	平装	2018-08-01	2018.0	胶版纸	中文		33	15	0	0	0	较不畅销	1.173
29629454871	揭秘深度强化学习 机器学习 人工智能书籍	揭秘深度强化学习 机器学习 人工智能书籍	中	44.9	华心图书专营店	0	1	放心购|券158-3|满300-30	彭伟	20	10	700	中国水利水电出版社	10		平装	2018-05-01	2018.0			372.0	100	82	0	0	0	较不畅销	10.9282
12584135	移动端机器学习实战(异步图书出品)	讲述如何使用TensorFlowLite和CoreML开发Android与iOS应用程序，App开发实用教程，手把手教你实现文本检测、面部识别、换脸7大功能	中	49.4	人民邮电出版社	0	2	自营|放心购	卡斯基延·NG	20	50	0	人民邮电出版社	50	异步图书	平装	2019-10-01	2019.0	胶版纸	英文	206.0	123	20	0	1	1	较不畅销	15.5
11391161859	终极算法 机器学习和人工智能如何重塑世界 中信书店	价值张磊，我对投资的思考，高瓴创始人兼首席执行官张磊首部力作，张磊的投资思想首度全面公开，2020不容错过的价值之书，更有价值投资李录，文明现代化更多经管好书	中	34.0	中信书店旗舰店	0	1	放心购|券199-10	佩德罗·多明戈斯	20	10	700	中信出版社	10	中信书店	精装		1900.0	纯质纸		402.0	362	310	4	0	0	较不畅销	28.241400000000006
68469081950	AI 思维 丁磊 著 大数据 人工智能 商业赋能 机器学习 数字经济 中信书店	价值张磊，我对投资的思考，高瓴创始人兼CEO张磊首部力作，沉淀15年的投资思想首度全面公开，2020不容错过的价值之书，更有文明现代化价值投资李录等更多经管好书	中	34.0	中信书店旗舰店	0	1	放心购|券199-10		20	10	700	中信出版社	10	中信书店			1900.0				47	0	0	0	0	较不畅销	2.2560000000000002
41760612256	计算机视觉：模型、学习和推理 计算机科学丛书 计算机视觉和机器学习	计算机视觉：模型、学习和推理 计算机科学丛书 计算机视觉和机器学习	较高	83.3	芝麻开门图书专营店	0	1	放心购|门店有售|到店自取|券99-5	西蒙	20	50	2	机械工业出版社	10			2017-05-31	2017.0				92	16	0	0	0	较不畅销	8.7048
10025700000000	机器学习周志华 西瓜书+理论导引 人工智能ai深度学习入门教程书 套装2册	机器学习周志华 西瓜书+理论导引 人工智能ai深度学习入门教程书 套装2册	高	122.0	博库网旗舰店	0	0	满99-5	周志华	89	40	1	清华大学出版社	10	BOOKUU		2018-08-01	2018.0				67	9	0	0	0	较不畅销	4.6172
20952076641	机器学习周志华 机器学习实战 人工智能书籍 深度学习中文版deep learning神经	机器学习周志华 机器学习实战 人工智能书籍 深度学习中文版deep learning神经	高	121.0	恒久图书专营店	0	0		PeterHarrington	20	50	0	人民邮电出版社	10		平装	2013-06-01	2013.0			332.0	257	234	0	1	0	较不畅销	72.3432
12457151	机器学习与安全（影印版 英文版）	机器学习与安全（影印版 英文版）	较高	80.4	南京东南大学出版社	0	2	自营|放心购	克拉伦斯·奇奥	20	30	5	东南大学出版社	10	南京东南大学出版社	平装	2018-11-01	2018.0	胶版纸	英文	365.0	101	25	0	0	0	较不畅销	10.557
12547246	机器学习系列：机器学习导论+Python强化学习实战+Python深度学习实战（京东套装共3册）	机器学习系列：机器学习导论+Python强化学习实战+Python深度学习实战（京东套装共3册）	高	187.3		0	2	自营|放心购	米罗斯拉夫·库巴特（Miroslav Kubat） 等	20	50	2	机械工业出版社	10		平装	2019-01-01	2019.0	胶版纸			303	83	0	1	0	较不畅销	94.63520000000001
12408376	机器学习统计学（影印版）	机器学习统计学（影印版）	较高	79.6	南京东南大学出版社	0	2	自营|放心购	Pratap	20	30	5	东南大学出版社	10	南京东南大学出版社	平装	2018-08-01	2018.0	胶版纸	中文	426.0	186	97	2	0	0	较不畅销	12.073966666666667
12732129	机器学习提升法 理论与算法(异步图书出品)	机器学习提升法 理论与算法(异步图书出品)	较高	91.3	人民邮电出版社	0	2	自营|放心购	罗伯特·夏皮雷（Robert	20	50	0	人民邮电出版社	10	人民邮电出版社	平装	2020-10-01	2020.0		中文	400.0	80	14	0	0	0	较不畅销	6.593400000000001
65796944283	机器学习算法框架实战+PySpark机器学习、自然语言+深度学习OpenCV+TensorFlow	机器学习算法框架实战+PySpark机器学习、自然语言+深度学习OpenCV+TensorFlow	高	269.0	书香神州图书专营店	1	1	放心购|免邮|券每满300减30|满98-3|赠		20	50	2	机械工业出版社	10				1900.0				210	27	0	1	1	较不畅销	44.8797
10175742576	包邮 程序员的数学1+2+3 线性代数+概率统计 算法基础入门教程 计算机软件开发编程教程	机器学习数学算法程序设计教材书	高	158.0	蓝墨水图书专营店	1	0	免邮|券99-2	平冈和幸	20	50	0	人民邮电出版社	10			2015-08-01	2015.0				111	70	0	0	0	较不畅销	13.216000000000001
30945021374	机器学习书籍	机器学习书籍	中	41.8	蓝墨水图书专营店	0	0	券99-2	赵卫东等	80	50	0	人民邮电出版社	10				1900.0				49	42	0	0	0	较不畅销	2.66
12479850	机器学习+从公理到算法（京东套装共2册）	机器学习是本次人工智能热潮的核心技术。引起轰动的应用如AlphaGo等,都可以看到机器学习的身影 想要知道机器学习 深度学习的本质吗？想要知道各种学习算法之间的关系吗？	高	140.5		0	2	自营|放心购	周志华 于剑	89	40	1	清华大学出版社	10		平装	2017-06-01	2017.0	胶版纸			583	385	3	0	0	较不畅销	90.30099999999999
1060118316	机器学习实战/图灵程序设计丛书 利用Python阐述机器学习算法人工智能书籍	机器学习实战/图灵程序设计丛书 利用Python阐述机器学习算法人工智能书籍	中	47.5	博库网旗舰店	1	0	免邮|满99-5		20	50	0	人民邮电出版社	10	BOOKUU		2013-06-01	2013.0				89	48	1	1	0	较不畅销	4.176
26291586077	机器学习实战（python基础教程指南）python机器概念书籍 计算机电脑程序设计开发	机器学习实战（python基础教程指南）python机器概念书籍 计算机电脑程序设计开发	中	43.8	墨马图书旗舰店	0	1	放心购|满99-5		20	50	0	人民邮电出版社	10				1900.0				37	32	0	1	0	较不畅销	1.5276
12336282	机器学习实践指南	机器学习实战	较高	65.2	机械工业出版社	0	2	自营|放心购	阿图尔·特里帕蒂	20	50	2	机械工业出版社	50	机工出版	平装	2018-04-01	2018.0	胶版纸		350.0	49	35	0	1	0	较不畅销	2.625
63186791557	机器学习实用指南 第二版 Hands-On Machine Learning with Sci...	机器学习实用指南 第二版 Hands-On Machine Learning with Sci...	高	624.0	澜瑞外文进口图书专营店	0	2	京东物流|放心购|券588-20	G ron Aur lien	20	10	700	O Reilly Media	10		简装	2019-10-15	2019.0		英语	856.0	67	15	0	0	0	较不畅销	4.658
12350531	机器学习入门之道	机器学习商业应用指南 人工智能入门教程 数据科学参考书 代码基于python	中	43.2	人民邮电出版社	0	2	自营|放心购	中井悦司	20	50	0	人民邮电出版社	10	人民邮电出版社	平装	2018-05-01	2018.0		中文	201.0	748	496	2	0	0	较不畅销	198.63479999999998
12448341	机器学习基础	机器学习入门教材，基础理论与应用实践结合，案例采用MATLAB实现	中	26.1	清华大学出版社	0	2	自营|放心购	吕云翔	20	40	1	清华大学出版社	10	清华大学出版社（TSINGHUA UNIVERSITY PRESS）	平装	2018-10-01	2018.0	胶版纸		158.0	63	19	0	0	0	较不畅销	4.1536
63186880738	深度学习 Deep Learning	机器学习领域奠基性经典教材	高	582.0	澜瑞外文进口图书专营店	0	2	京东物流|放心购|券588-20	Ian Goodfellow & Yoshu...	20	10	700	MIT Press	10		精装	2016-11-18	2016.0		英语	800.0	74	12	0	0	0	较不畅销	5.64
69630663868	机器学习理论导引 周志华新作 人工智能AI入门书籍	机器学习理论导引 周志华新作 人工智能AI入门书籍	中	63.0	世纪慧泉旗舰店	0	0	券79-2		20	50	2	机械工业出版社	10	慧泉国际（wise）			1900.0				48	6	0	0	0	较不畅销	2.3813999999999997
12408694	机器学习经典算法实践	机器学习经典算法实践	中	42.9	清华大学出版社	0	2	自营|放心购	肖云鹏	20	40	1	清华大学出版社	10	清华大学	平装	2018-07-01	2018.0	胶版纸		185.0	40	14	0	1	0	较不畅销	1.6973999999999998
12262948	机器学习及其应用2017/中国计算机学会学术著作丛书——知识科学系列	机器学习及其应用2017/中国计算机学会学术著作丛书——知识科学系列	中	49.3	清华大学出版社	0	2	自营|放心购	高阳	20	40	1	清华大学出版社	10	清华大学出版社（TSINGHUA UNIVERSITY PRESS）	平装	2017-11-01	2017.0	胶版纸		139.0	80	56	0	0	0	较不畅销	6.9336
13019958	机器学习及R应用	机器学习及R应用	中	60.5	高等教育出版社	0	2	自营|放心购|新品	陈强	20	10	700	高等教育出版社	10	高等教育出版社（HIGHER EDUCATION PRESS）	平装	2020-11-01	2020.0	胶版纸		472.0	53	0	0	0	0	较不畅销	2.862
12408115	机器学习导论+深入理解机器学习 套装共2册	机器学习导论+深入理解机器学习 套装共2册	高	122.7	机械工业出版社	0	2	自营|放心购	沙伊·沙莱夫·施瓦茨	20	50	2	机械工业出版社	50	机工出版	平装	2018-08-01	2018.0	胶版纸			210	87	0	0	0	较不畅销	46.145700000000005
12563229	机器学习案例实战	机器学习案例实战	中	50.1	人民邮电出版社	0	2	自营|放心购	赵卫东	80	50	0	人民邮电出版社	10	人民邮电出版社	平装	2019-09-01	2019.0	胶版纸	中文	283.0	550	79	4	1	0	较不畅销	61.03977999999999
52349698127	机器学习+统计学习方法 全2册 第二版	机器学习+统计学习方法 全2册 第二版	高	108.8	墨涵图书专营店	1	1	放心购|免邮|券99-5		20	40	1	清华大学出版社	10				1900.0				102	11	0	0	0	较不畅销	10.6193
71271567042	机器学习+统计学习方法 第二版 工智能入门教程 西瓜书机器学习入门中文教科书 周志华 李航 清华大学	机器学习+统计学习方法 第二版 工智能入门教程 西瓜书机器学习入门中文教科书 周志华 李航 清华大学	高	142.0	芝麻开门图书专营店	0	1	放心购|门店有售|到店自取|券99-5	周志华 李航	89	40	1	清华大学出版社	10			2015-12-31	2015.0				34	1	0	0	0	较不畅销	1.1935
72109795261	机器学习/机器学习理论导引/机器学习算法框架实战/集成学习：基础与算法 周志华等著人工智能书籍 之 集成学习：基础与算法	机器学习/机器学习理论导引/机器学习算法框架实战/集成学习：基础与算法 周志华等著人工智能书籍 之 集成学习：基础与算法	中	44.4	智囊图书专营店	0	1	放心购|券每满300减30	周志华等	89	10	700	机械工业出版社、电子工业出版社、清华大学出版社	10				1900.0				109	17	0	1	0	较不畅销	12.176999999999998
72109795260	机器学习/机器学习理论导引/机器学习算法框架实战/集成学习：基础与算法 周志华等著人工智能书籍 之 机器学习理论导引	机器学习/机器学习理论导引/机器学习算法框架实战/集成学习：基础与算法 周志华等著人工智能书籍 之 机器学习理论导引	中	55.3	智囊图书专营店	0	1	放心购|券每满300减30	周志华等	89	10	700	机械工业出版社、电子工业出版社、清华大学出版社	10				1900.0				108	16	0	1	0	较不畅销	11.9464
72109795262	机器学习/机器学习理论导引/机器学习算法框架实战/集成学习：基础与算法 周志华等著人工智能书籍 之 机器学习+机器学习理论导引	机器学习/机器学习理论导引/机器学习算法框架实战/集成学习：基础与算法 周志华等著人工智能书籍 之 机器学习+机器学习理论导引	高	118.0	智囊图书专营店	0	1	放心购|券每满300减30	周志华等	89	10	700	机械工业出版社、电子工业出版社、清华大学出版社	10				1900.0				108	16	0	1	0	较不畅销	11.9464
72109795258	机器学习/机器学习理论导引/机器学习算法框架实战/集成学习：基础与算法 周志华等著人工智能书籍 套装3册	机器学习/机器学习理论导引/机器学习算法框架实战/集成学习：基础与算法 周志华等著人工智能书籍 套装3册	高	188.0	智囊图书专营店	0	1	放心购|券每满300减30	周志华等	89	10	700	机械工业出版社、电子工业出版社、清华大学出版社	10				1900.0				108	16	0	1	0	较不畅销	11.9464
72133025060	机器学习/机器学习理论导引/机器学习算法框架实战/集成学习：基础与算法 周志华等著人工智能书籍 机器学习算法框架实战：Java和Python实现	机器学习/机器学习理论导引/机器学习算法框架实战/集成学习：基础与算法 周志华等著人工智能书籍 机器学习算法框架实战：Java和Python实现	中	51.9	智囊图书专营店	0	1	放心购|券每满300减30	周志华等	89	10	700	机械工业出版社、电子工业出版社、清华大学出版社	10				1900.0				108	16	0	1	0	较不畅销	11.9464
72133025061	机器学习/机器学习理论导引/机器学习算法框架实战/集成学习：基础与算法 周志华等著人工智能书籍 机器学习实战（图灵出品）	机器学习/机器学习理论导引/机器学习算法框架实战/集成学习：基础与算法 周志华等著人工智能书籍 机器学习实战（图灵出品）	中	49.9	智囊图书专营店	0	1	放心购|券每满300减30	周志华等	89	10	700	机械工业出版社、电子工业出版社、清华大学出版社	10				1900.0				108	16	0	1	0	较不畅销	11.9464
72133025062	机器学习/机器学习理论导引/机器学习算法框架实战/集成学习：基础与算法 周志华等著人工智能书籍 机器学习实战：基于Scikit-Learn	机器学习/机器学习理论导引/机器学习算法框架实战/集成学习：基础与算法 周志华等著人工智能书籍 机器学习实战：基于Scikit-Learn	较高	89.0	智囊图书专营店	0	1	放心购|券每满300减30	周志华等	89	10	700	机械工业出版社、电子工业出版社、清华大学出版社	10				1900.0				108	16	0	1	1	较不畅销	11.9464
72133025064	机器学习/机器学习理论导引/机器学习算法框架实战/集成学习：基础与算法 周志华等著人工智能书籍 TensorFlow机器学习实战指南	机器学习/机器学习理论导引/机器学习算法框架实战/集成学习：基础与算法 周志华等著人工智能书籍 TensorFlow机器学习实战指南	中	43.9	智囊图书专营店	0	1	放心购|券每满300减30	周志华等	89	10	700	机械工业出版社、电子工业出版社、清华大学出版社	10				1900.0				108	16	0	1	1	较不畅销	11.9464
72133025063	机器学习/机器学习理论导引/机器学习算法框架实战/集成学习：基础与算法 周志华等著人工智能书籍 Python机器学习实践：测试驱动的开发方法	机器学习/机器学习理论导引/机器学习算法框架实战/集成学习：基础与算法 周志华等著人工智能书籍 Python机器学习实践：测试驱动的开发方法	中	49.0	智囊图书专营店	0	1	放心购|券每满300减30	周志华等	89	10	700	机械工业出版社、电子工业出版社、清华大学出版社	10				1900.0				108	16	0	1	0	较不畅销	11.9464
12614229	组合优化问题的机器学习求解方法	机器学习，智能优化，组合优化，学科交叉，理论创新，	较高	70.4	科学出版社	0	2	自营|放心购	郭田德	20	20	6	科学出版社	10	科学出版社（SCIENCE PRESS）	平装	2019-11-01	2019.0	胶版纸	中文	186.0	112	20	0	0	0	较不畅销	12.882000000000001
14610336013	机器学习 周志华著+机器学习实战 全2册  人工智能书籍 机器学习入门中文教科书 实战方法	机器学习 周志华著+机器学习实战 全2册  人工智能书籍 机器学习入门中文教科书 实战方法	较高	97.8	墨马图书旗舰店	0	1	放心购|满99-5		20	50	0	人民邮电出版社	10				1900.0				90	80	0	1	0	较不畅销	8.918
26799871771	机器学习 周志华 人工智能书籍 机器学习基础知识 机器学习方法 人工智能 权威的机器学习中文教科	机器学习 周志华 人工智能书籍 机器学习基础知识 机器学习方法 人工智能 权威的机器学习中文教科	较高	66.0	华心图书专营店	1	1	放心购|免邮|券158-3|满300-30		20	40	1	清华大学出版社	10				1900.0				564	483	4	0	0	较不畅销	68.73790000000001
12345884	机器学习 理论 实践与提高(图灵出品)	机器学习 理论 实践与提高(图灵出品)	中	49.4	人民邮电出版社	0	2	自营|放心购	马西-雷萨·阿米尼	20	50	0	人民邮电出版社	50	iTuring	平装	2018-04-01	2018.0	胶版纸	中文	220.0	160	113	0	1	0	较不畅销	27.579299999999996
12190873	虹膜识别	虹膜见证你我，面貌相似的双胞胎也具有不同的虹膜特征，同一人的左、右眼虹膜图像也不一样。虹膜识别涉及人工智能、机器学习	较高	67.2	清华大学出版社	0	2	自营|放心购	田启川	20	40	1	清华大学出版社	10	清华大学出版社（Tsinghua University Press）	平装	2017-09-01	2017.0	胶版纸	中文	252.0	80	39	1	0	0	较不畅销	3.35745
25386752863	"京东国际	
哆啦A梦教你50音图 初级儿童日语启蒙 日文原版 ドラえもん はじめてのあいうえお"	和哆啦A梦一起学习五十音图	较高	74.0	中华商务进口图书旗舰店	0	1	放心购|券每满300减30		20	10	700	小学館	10	小读榜（ReadiBox）			1900.0				158	29	0	0	0	较不畅销	25.583099999999998
32397778686	官方正版 人工智能原理及其应用 第4版 人工智能确定性知识系统 智能搜索技术 机器学习 神经网络书籍	官方正版 人工智能原理及其应用 第4版 人工智能确定性知识系统 智能搜索技术 机器学习 神经网络书籍	中	39.0	电子工业出版社官方旗舰店	0	1	放心购|券每满300减30	王万森	20	50	3	电子工业出版社	10	电子工业出版社		2018-09-01	2018.0				59	19	0	0	0	较不畅销	3.6539999999999995
45226451547	官方正版 计算机科学中的数学 信息与智能时代的必修课 统计机器学习数据挖掘数学入门教程 	官方正版 计算机科学中的数学 信息与智能时代的必修课 统计机器学习数据挖掘数学入门教程 	较高	84.0	电子工业出版社官方旗舰店	0	1	放心购|券每满300减30		20	50	3	电子工业出版社	10	电子工业出版社			1900.0				239	30	0	0	0	较不畅销	58.08
10020600000000	官方正版 阿里云天池大赛赛题解析——机器学习篇 机器学习算法建模技术解题思路可复制套路 	官方正版 阿里云天池大赛赛题解析——机器学习篇 机器学习算法建模技术解题思路可复制套路 	较高	78.48	电子工业出版社官方旗舰店	0	0	券每满300减30	天池平台	20	50	3	电子工业出版社	10				1900.0				98	10	0	0	0	较不畅销	9.801
